Location,Date,Hum,Raf,Tmx,Tav,Tmi,landUse,Mosq
신길근린공원,2015-06-11 00:00:00,59.6,7.5,30.2,24.6,20.7,1.0,0.0
신길근린공원,2015-06-12 00:00:00,63.1,0.5,29.9,23.6,19.4,1.0,0.0
신길근린공원,2015-06-13 00:00:00,61.9,0.5,30.9,24.7,20.1,1.0,0.0
신길근린공원,2015-06-14 00:00:00,70.3,15.5,27.7,22.8,17.8,1.0,0.0
신길근린공원,2015-06-15 00:00:00,65.6,0,30.6,24.2,19.6,1.0,0.0
신길근린공원,2015-06-16 00:00:00,65.9,0,30.9,25.0,20.0,1.0,0.0
신길근린공원,2015-06-17 00:00:00,72.8,9.5,30.8,23.4,20.2,1.0,0.0
신길근린공원,2015-06-18 00:00:00,59.4,3.0,31.3,24.8,19.6,1.0,0.0
신길근린공원,2015-06-19 00:00:00,57.8,0,29.9,24.5,20.0,1.0,0.0
신길근린공원,2015-06-20 00:00:00,91.0,44.5,22.6,19.6,17.0,1.0,0.0
신길근린공원,2015-06-21 00:00:00,69.1,0,29.6,22.4,15.6,1.0,0.0
신길근린공원,2015-06-22 00:00:00,60.4,0,29.1,24.0,19.4,1.0,0.0
신길근린공원,2015-06-23 00:00:00,64.1,0,31.0,24.7,19.7,1.0,0.0
신길근린공원,2015-06-24 00:00:00,58.3,0,30.6,25.7,21.1,1.0,0.0
신길근린공원,2015-06-25 00:00:00,65.1,2.0,29.1,24.8,21.0,1.0,0.0
신길근린공원,2015-06-26 00:00:00,75.8,12.5,25.3,21.0,18.0,1.0,0.0
신길근린공원,2015-06-27 00:00:00,55.3,0,31.1,25.2,19.2,1.0,0.0
신길근린공원,2015-06-28 00:00:00,61.8,0,31.1,25.4,21.0,1.0,0.0
신길근린공원,2015-06-29 00:00:00,61.8,0.0,30.6,25.7,21.2,1.0,0.0
신길근린공원,2015-06-30 00:00:00,70.0,2.5,29.2,24.4,21.9,1.0,0.0
신길근린공원,2015-07-01 00:00:00,66.3,0.5,27.9,23.7,21.0,1.0,0.0
신길근린공원,2015-07-02 00:00:00,64.5,0,29.3,23.7,20.4,1.0,84.0
신길근린공원,2015-07-03 00:00:00,62.6,0,28.3,23.3,19.2,1.0,79.0
신길근린공원,2015-07-04 00:00:00,55.8,0,29.9,24.1,18.2,1.0,41.0
신길근린공원,2015-07-05 00:00:00,57.4,0,29.6,24.2,20.1,1.0,61.0
신길근린공원,2015-07-06 00:00:00,54.3,0,32.5,25.3,20.2,1.0,30.0
신길근린공원,2015-07-07 00:00:00,52.1,0,29.7,25.6,21.4,1.0,30.0
신길근린공원,2015-07-08 00:00:00,69.8,0.5,26.3,23.4,20.7,1.0,30.0
신길근린공원,2015-07-09 00:00:00,61.3,0,31.8,26.5,22.1,1.0,30.0
신길근린공원,2015-07-10 00:00:00,60.9,0,34.3,29.2,23.6,1.0,30.0
신길근린공원,2015-07-11 00:00:00,60.3,0.0,36.0,30.4,25.7,1.0,30.0
신길근린공원,2015-07-12 00:00:00,94.1,29.0,28.0,24.8,24.0,1.0,30.0
신길근린공원,2015-07-13 00:00:00,90.8,10.0,24.9,23.1,21.4,1.0,30.0
신길근린공원,2015-07-14 00:00:00,72.4,0,31.4,26.1,22.5,1.0,30.0
신길근린공원,2015-07-15 00:00:00,58.8,0,33.9,27.9,22.7,1.0,0.0
신길근린공원,2015-07-16 00:00:00,51.3,0,28.9,24.7,20.6,1.0,95.0
신길근린공원,2015-07-17 00:00:00,49.8,0,28.6,23.6,18.4,1.0,57.0
신길근린공원,2015-07-18 00:00:00,63.5,0.5,27.8,24.3,22.3,1.0,62.0
신길근린공원,2015-07-19 00:00:00,77.4,5.0,29.8,25.1,21.3,1.0,56.0
신길근린공원,2015-07-20 00:00:00,71.4,0,31.2,27.5,24.4,1.0,113.0
신길근린공원,2015-07-21 00:00:00,81.6,11.0,29.6,27.0,24.6,1.0,65.0
신길근린공원,2015-07-22 00:00:00,76.9,1.0,31.7,27.7,25.3,1.0,104.0
신길근린공원,2015-07-23 00:00:00,81.0,16.0,32.1,26.9,24.9,1.0,75.0
신길근린공원,2015-07-24 00:00:00,96.9,26.5,25.4,24.7,22.6,1.0,99.0
신길근린공원,2015-07-25 00:00:00,95.1,80.0,26.4,25.0,24.4,1.0,77.0
신길근린공원,2015-07-26 00:00:00,85.5,40.5,30.0,26.0,23.5,1.0,49.0
신길근린공원,2015-07-27 00:00:00,86.0,1.5,30.0,26.2,24.4,1.0,73.0
신길근린공원,2015-07-28 00:00:00,74.4,0.0,31.2,27.7,24.6,1.0,48.0
신길근린공원,2015-07-29 00:00:00,82.9,4.0,28.8,26.7,24.8,1.0,62.0
신길근린공원,2015-07-30 00:00:00,76.4,0,33.1,28.6,25.5,1.0,44.0
신길근린공원,2015-07-31 00:00:00,74.3,0,32.4,27.9,26.2,1.0,47.0
신길근린공원,2015-08-01 00:00:00,72.8,0,31.6,28.2,26.0,1.0,23.0
신길근린공원,2015-08-02 00:00:00,84.3,16.5,29.2,26.5,24.1,1.0,40.0
신길근린공원,2015-08-03 00:00:00,71.5,0.0,31.5,27.9,25.6,1.0,36.0
신길근린공원,2015-08-04 00:00:00,73.3,0,30.8,27.5,25.4,1.0,24.0
신길근린공원,2015-08-05 00:00:00,67.0,0.1,32.7,28.6,25.9,1.0,27.0
신길근린공원,2015-08-06 00:00:00,64.5,0,34.4,29.3,24.5,1.0,31.0
신길근린공원,2015-08-07 00:00:00,71.3,11.0,34.4,28.9,26.0,1.0,31.0
신길근린공원,2015-08-08 00:00:00,79.1,7.5,33.0,26.6,24.3,1.0,18.0
신길근린공원,2015-08-09 00:00:00,74.4,0,31.0,26.7,23.3,1.0,49.0
신길근린공원,2015-08-10 00:00:00,72.1,0,32.0,27.0,23.9,1.0,40.0
신길근린공원,2015-08-11 00:00:00,73.6,0,30.6,26.8,24.5,1.0,53.0
신길근린공원,2015-08-12 00:00:00,67.5,0,32.9,27.3,22.1,1.0,45.0
신길근린공원,2015-08-13 00:00:00,68.6,0.0,31.1,26.5,23.9,1.0,47.0
신길근린공원,2015-08-14 00:00:00,66.4,0,32.5,26.9,22.7,1.0,67.0
신길근린공원,2015-08-15 00:00:00,70.4,0.1,30.8,27.1,23.1,1.0,51.0
신길근린공원,2015-08-16 00:00:00,74.9,29.0,31.2,25.8,20.7,1.0,87.0
신길근린공원,2015-08-17 00:00:00,61.5,0,32.9,26.6,19.8,1.0,42.0
신길근린공원,2015-08-18 00:00:00,59.9,0,32.2,27.9,24.1,1.0,73.0
신길근린공원,2015-08-19 00:00:00,70.3,0.0,29.7,26.8,24.2,1.0,104.0
신길근린공원,2015-08-20 00:00:00,75.5,0.4,28.1,25.4,24.2,1.0,75.0
신길근린공원,2015-08-21 00:00:00,78.3,2.5,29.3,25.2,23.0,1.0,60.0
신길근린공원,2015-08-22 00:00:00,69.8,0.0,29.6,25.5,23.4,1.0,55.0
신길근린공원,2015-08-23 00:00:00,65.5,0,31.7,26.3,20.9,1.0,51.0
신길근린공원,2015-08-24 00:00:00,60.6,0,30.3,26.3,23.3,1.0,48.0
신길근린공원,2015-08-25 00:00:00,76.4,5.5,24.5,21.7,19.2,1.0,33.0
신길근린공원,2015-08-26 00:00:00,68.4,0.0,25.3,21.9,18.9,1.0,32.0
신길근린공원,2015-08-27 00:00:00,61.1,0.0,30.0,24.7,21.2,1.0,38.0
신길근린공원,2015-08-28 00:00:00,69.4,0.3,28.1,23.2,19.0,1.0,42.0
신길근린공원,2015-08-29 00:00:00,65.8,0,30.8,24.4,19.0,1.0,36.0
신길근린공원,2015-08-30 00:00:00,65.9,0.0,31.0,24.9,19.9,1.0,25.0
신길근린공원,2015-08-31 00:00:00,62.9,0,31.2,25.9,21.0,1.0,19.0
신길근린공원,2015-09-01 00:00:00,59.4,0,30.7,25.9,22.6,1.0,30.0
신길근린공원,2015-09-02 00:00:00,72.8,0.5,27.7,23.9,22.0,1.0,38.0
신길근린공원,2015-09-03 00:00:00,75.1,18.0,28.2,23.9,19.8,1.0,35.0
신길근린공원,2015-09-04 00:00:00,68.5,0,30.7,24.8,20.6,1.0,38.0
신길근린공원,2015-09-05 00:00:00,79.8,5.0,23.6,21.9,19.4,1.0,57.0
신길근린공원,2015-09-06 00:00:00,60.4,0,26.2,22.2,19.3,1.0,44.0
신길근린공원,2015-09-07 00:00:00,52.9,0,28.7,22.6,16.8,1.0,29.0
신길근린공원,2015-09-08 00:00:00,43.6,0,28.9,22.7,16.2,1.0,46.0
신길근린공원,2015-09-09 00:00:00,42.9,0,30.1,22.4,15.3,1.0,49.0
신길근린공원,2015-09-10 00:00:00,62.3,0,28.4,22.4,17.0,1.0,37.0
신길근린공원,2015-09-11 00:00:00,76.4,2.5,24.4,21.0,16.8,1.0,32.0
신길근린공원,2015-09-12 00:00:00,60.4,0,24.0,19.2,15.5,1.0,30.0
신길근린공원,2015-09-13 00:00:00,54.1,0,26.0,20.2,15.2,1.0,45.0
신길근린공원,2015-09-14 00:00:00,61.1,0,27.8,22.1,16.4,1.0,36.0
신길근린공원,2015-09-15 00:00:00,48.5,0,28.7,22.8,17.4,1.0,40.0
신길근린공원,2015-09-16 00:00:00,45.5,0,26.7,21.6,16.0,1.0,39.0
신길근린공원,2015-09-17 00:00:00,46.4,0,27.6,21.4,15.5,1.0,57.0
신길근린공원,2015-09-18 00:00:00,52.1,0,29.2,21.9,15.9,1.0,47.0
신길근린공원,2015-09-19 00:00:00,58.3,0,29.0,22.3,17.0,1.0,30.0
신길근린공원,2015-09-20 00:00:00,69.0,0,28.3,22.1,17.9,1.0,11.0
신길근린공원,2015-09-21 00:00:00,62.1,0,29.4,22.6,16.5,1.0,13.0
신길근린공원,2015-09-22 00:00:00,48.4,0,31.0,23.9,18.0,1.0,19.0
신길근린공원,2015-09-23 00:00:00,57.9,0,26.1,22.0,19.0,1.0,21.0
신길근린공원,2015-09-24 00:00:00,56.4,0,30.6,23.4,17.5,1.0,38.0
신길근린공원,2015-09-25 00:00:00,56.5,0,29.8,23.4,19.0,1.0,39.0
신길근린공원,2015-09-26 00:00:00,54.5,0,28.0,22.4,17.9,1.0,35.0
신길근린공원,2015-09-27 00:00:00,39.4,0,29.8,21.9,14.2,1.0,23.0
신길근린공원,2015-09-28 00:00:00,39.6,0.0,28.3,21.4,15.5,1.0,21.0
신길근린공원,2015-09-29 00:00:00,36.6,0,28.2,22.1,15.9,1.0,43.0
신길근린공원,2015-09-30 00:00:00,45.3,0,26.2,21.3,19.4,1.0,41.0
신길근린공원,2015-10-01 00:00:00,77.5,35.0,19.7,16.3,10.7,1.0,24.0
신길근린공원,2015-10-02 00:00:00,53.5,0,21.5,16.5,8.6,1.0,10.0
신길근린공원,2015-10-03 00:00:00,49.4,0,24.5,19.2,13.3,1.0,41.0
신길근린공원,2015-10-04 00:00:00,38.9,0,22.4,16.6,11.2,1.0,31.0
신길근린공원,2015-10-05 00:00:00,49.4,0,25.6,18.0,11.0,1.0,26.0
신길근린공원,2015-10-06 00:00:00,57.5,0,26.3,18.7,12.1,1.0,18.0
신길근린공원,2015-10-07 00:00:00,67.5,0,25.7,19.6,14.1,1.0,30.0
신길근린공원,2015-10-08 00:00:00,61.1,0,26.4,20.1,15.7,1.0,28.0
신길근린공원,2015-10-09 00:00:00,43.8,0,20.5,16.2,12.8,1.0,15.0
신길근린공원,2015-10-10 00:00:00,70.9,3.5,17.2,12.8,10.4,1.0,26.0
신길근린공원,2015-10-11 00:00:00,72.6,3.5,14.4,10.8,8.1,1.0,8.0
신일어린이집,2011-05-01 00:00:00,74.9,0.0,15.7,12.5,9.9,1.0,5.0
신일어린이집,2011-05-02 00:00:00,57.6,0,20.7,14.2,8.5,1.0,0.0
신일어린이집,2011-05-03 00:00:00,44.1,0,20.6,15.3,11.9,1.0,0.0
신일어린이집,2011-05-04 00:00:00,41.5,0,21.8,15.9,10.6,1.0,4.0
신일어린이집,2011-05-05 00:00:00,35.9,0,23.7,17.5,12.7,1.0,4.0
신일어린이집,2011-05-06 00:00:00,63.3,0.5,17.9,15.4,13.2,1.0,0.0
신일어린이집,2011-05-07 00:00:00,80.6,3.5,21.8,14.5,11.5,1.0,0.0
신일어린이집,2011-05-08 00:00:00,56.1,0,24.1,17.3,10.3,1.0,0.0
신일어린이집,2011-05-09 00:00:00,78.8,4.0,22.0,17.6,14.6,1.0,0.0
신일어린이집,2011-05-10 00:00:00,89.3,6.5,18.5,16.5,14.5,1.0,0.0
신일어린이집,2011-05-11 00:00:00,74.6,14.0,21.1,17.2,14.4,1.0,0.0
신일어린이집,2011-05-12 00:00:00,64.0,0.0,20.2,15.7,11.5,1.0,0.0
신일어린이집,2011-05-13 00:00:00,56.5,0,20.6,14.6,10.3,1.0,0.0
신일어린이집,2011-05-14 00:00:00,39.8,0,22.9,17.2,12.1,1.0,5.0
신일어린이집,2011-05-15 00:00:00,50.0,0,22.9,17.2,13.0,1.0,0.0
신일어린이집,2011-05-16 00:00:00,48.4,0,22.2,16.4,10.9,1.0,0.0
신일어린이집,2011-05-17 00:00:00,35.4,0,22.8,17.5,11.6,1.0,5.0
신일어린이집,2011-05-18 00:00:00,40.9,0.0,25.4,20.5,13.8,1.0,5.0
신일어린이집,2011-05-19 00:00:00,60.4,0.4,23.6,20.7,18.8,1.0,5.0
신일어린이집,2011-05-20 00:00:00,89.8,15.0,20.5,17.5,15.6,1.0,2.0
신일어린이집,2011-05-21 00:00:00,85.1,2.0,17.7,14.5,12.6,1.0,5.0
신일어린이집,2011-05-22 00:00:00,57.8,0,23.3,17.3,10.7,1.0,5.0
신일어린이집,2011-05-23 00:00:00,45.3,0,25.9,19.5,15.3,1.0,2.0
신일어린이집,2011-05-24 00:00:00,39.5,0,28.0,21.5,14.1,1.0,7.0
신일어린이집,2011-05-25 00:00:00,41.4,0,28.2,22.7,16.7,1.0,6.0
신일어린이집,2011-05-26 00:00:00,47.9,0.0,24.0,20.7,17.9,1.0,5.0
신일어린이집,2011-05-27 00:00:00,53.5,0,24.5,20.1,15.6,1.0,5.0
신일어린이집,2011-05-28 00:00:00,48.0,0,28.9,22.4,15.7,1.0,5.0
신일어린이집,2011-05-29 00:00:00,40.4,0,31.2,24.4,18.4,1.0,5.0
신일어린이집,2011-05-30 00:00:00,41.6,0,28.1,22.7,18.6,1.0,5.0
신일어린이집,2011-05-31 00:00:00,66.5,7.5,23.7,18.7,15.4,1.0,0.0
신일어린이집,2011-06-01 00:00:00,76.9,21.5,21.6,18.0,14.7,1.0,2.0
신일어린이집,2011-06-02 00:00:00,73.6,0,24.7,19.0,15.1,1.0,4.0
신일어린이집,2011-06-03 00:00:00,67.0,0,24.8,19.0,14.4,1.0,2.0
신일어린이집,2011-06-04 00:00:00,76.8,0.5,24.6,18.7,15.8,1.0,1.0
신일어린이집,2011-06-05 00:00:00,62.6,0,27.1,20.4,16.1,1.0,6.0
신일어린이집,2011-06-06 00:00:00,50.5,0,26.9,20.9,15.3,1.0,7.0
신일어린이집,2011-06-07 00:00:00,45.8,0.0,26.6,20.9,15.9,1.0,3.0
신일어린이집,2011-06-08 00:00:00,55.8,1.5,27.5,22.0,18.2,1.0,0.0
신일어린이집,2011-06-09 00:00:00,76.5,0.0,22.0,19.4,17.5,1.0,2.0
신일어린이집,2011-06-10 00:00:00,71.4,0.0,24.3,21.4,17.8,1.0,11.0
신일어린이집,2011-06-11 00:00:00,45.8,0.0,29.2,24.0,20.6,1.0,17.0
신일어린이집,2011-06-12 00:00:00,49.5,0.0,30.2,23.4,19.0,1.0,11.0
신일어린이집,2011-06-13 00:00:00,69.9,0.5,26.9,21.0,16.6,1.0,0.0
신일어린이집,2011-06-14 00:00:00,57.6,0,29.5,22.8,16.8,1.0,7.0
신일어린이집,2011-06-15 00:00:00,50.8,1.0,31.9,25.2,19.1,1.0,4.0
신일어린이집,2011-06-16 00:00:00,43.3,0,32.0,26.5,20.3,1.0,1.0
신일어린이집,2011-06-17 00:00:00,43.0,0.0,31.3,24.9,22.1,1.0,2.0
신일어린이집,2011-06-18 00:00:00,52.5,0,28.9,24.5,20.8,1.0,13.0
신일어린이집,2011-06-19 00:00:00,50.4,0,32.9,26.6,20.7,1.0,2.0
신일어린이집,2011-06-20 00:00:00,52.5,0,32.0,26.6,22.7,1.0,2.0
신일어린이집,2011-06-21 00:00:00,59.9,0,29.6,24.1,19.4,1.0,0.0
신일어린이집,2011-06-22 00:00:00,83.6,16.0,24.9,22.7,20.9,1.0,7.0
신일어린이집,2011-06-23 00:00:00,92.3,41.0,23.3,22.0,21.2,1.0,1.0
신일어린이집,2011-06-24 00:00:00,88.9,10.5,21.6,19.7,18.6,1.0,0.0
신일어린이집,2011-06-25 00:00:00,84.9,37.0,20.0,18.3,17.5,1.0,3.0
신일어린이집,2011-06-26 00:00:00,82.1,40.0,21.6,19.2,17.2,1.0,7.0
신일어린이집,2011-06-27 00:00:00,85.9,11.5,20.5,19.2,18.3,1.0,4.0
신일어린이집,2011-06-28 00:00:00,67.3,0.5,29.7,24.1,18.2,1.0,9.0
신일어린이집,2011-06-29 00:00:00,92.3,177.0,23.3,21.0,19.7,1.0,6.0
신일어린이집,2011-06-30 00:00:00,87.4,46.0,27.9,23.8,21.0,1.0,1.0
신일어린이집,2011-07-01 00:00:00,78.9,0,28.6,25.1,22.2,1.0,2.0
신일어린이집,2011-07-02 00:00:00,82.3,0.0,26.8,24.7,22.7,1.0,8.0
신일어린이집,2011-07-03 00:00:00,92.1,115.0,24.8,22.6,20.7,1.0,7.0
신일어린이집,2011-07-04 00:00:00,76.8,0,28.0,22.5,18.9,1.0,4.0
신일어린이집,2011-07-05 00:00:00,64.6,0,30.7,24.3,19.0,1.0,9.0
신일어린이집,2011-07-06 00:00:00,60.9,0,31.2,25.6,20.4,1.0,16.0
신일어린이집,2011-07-07 00:00:00,84.9,42.5,25.3,22.9,20.9,1.0,25.0
신일어린이집,2011-07-08 00:00:00,84.1,13.0,24.6,22.4,20.6,1.0,2.0
신일어린이집,2011-07-09 00:00:00,83.5,15.0,27.8,23.6,20.8,1.0,3.0
신일어린이집,2011-07-10 00:00:00,80.4,6.0,28.4,24.2,21.4,1.0,18.0
신일어린이집,2011-07-11 00:00:00,90.3,42.5,22.1,21.2,19.9,1.0,9.0
신일어린이집,2011-07-12 00:00:00,87.9,51.5,25.6,22.8,20.9,1.0,15.0
신일어린이집,2011-07-13 00:00:00,85.6,29.0,26.2,24.3,22.5,1.0,2.0
신일어린이집,2011-07-14 00:00:00,89.5,38.0,24.6,23.6,22.3,1.0,6.0
신일어린이집,2011-07-15 00:00:00,89.4,15.0,26.0,23.4,21.6,1.0,9.0
신일어린이집,2011-07-16 00:00:00,91.1,54.5,25.3,22.8,21.2,1.0,0.0
신일어린이집,2011-07-17 00:00:00,82.5,1.0,29.1,25.1,22.2,1.0,0.0
신일어린이집,2011-07-18 00:00:00,62.8,0,34.1,28.7,24.4,1.0,83.0
신일어린이집,2011-07-19 00:00:00,55.5,0,32.7,28.5,24.7,1.0,6.0
신일어린이집,2011-07-20 00:00:00,50.3,0,32.6,27.6,23.6,1.0,99.0
신일어린이집,2011-07-21 00:00:00,48.0,0,32.2,27.1,22.3,1.0,0.0
신일어린이집,2011-07-22 00:00:00,71.0,1.5,26.6,24.1,21.4,1.0,0.0
신일어린이집,2011-07-23 00:00:00,76.3,3.0,29.7,25.4,22.9,1.0,0.0
신일어린이집,2011-07-24 00:00:00,81.6,8.0,27.9,24.8,22.8,1.0,0.0
신일어린이집,2011-07-25 00:00:00,85.3,27.5,27.9,24.9,23.2,1.0,0.0
신일어린이집,2011-07-26 00:00:00,81.0,171.0,29.3,24.8,21.1,1.0,6.0
신일어린이집,2011-07-27 00:00:00,92.1,301.5,26.2,24.0,22.3,1.0,0.0
신일어린이집,2011-07-28 00:00:00,89.0,115.0,26.3,24.7,22.8,1.0,0.0
신일어린이집,2011-07-29 00:00:00,81.6,7.5,30.2,26.2,23.9,1.0,0.0
신일어린이집,2011-07-30 00:00:00,75.3,0.0,30.5,27.2,24.4,1.0,0.0
신일어린이집,2011-07-31 00:00:00,87.8,73.0,26.6,24.7,23.2,1.0,0.0
신일어린이집,2011-08-01 00:00:00,81.1,0.5,29.2,25.6,23.3,1.0,0.0
신일어린이집,2011-08-02 00:00:00,77.5,0.5,30.1,26.1,24.4,1.0,0.0
신일어린이집,2011-08-03 00:00:00,83.0,41.5,28.1,25.4,23.7,1.0,0.0
신일어린이집,2011-08-04 00:00:00,86.3,10.0,28.0,25.4,23.7,1.0,0.0
신일어린이집,2011-08-05 00:00:00,67.8,0,34.1,28.9,23.4,1.0,0.0
신일어린이집,2011-08-06 00:00:00,67.5,1.5,32.7,28.5,26.1,1.0,0.0
신일어린이집,2011-08-07 00:00:00,63.9,4.5,33.0,28.7,24.9,1.0,0.0
신일어린이집,2011-08-08 00:00:00,84.8,39.5,27.7,24.7,23.6,1.0,0.0
신일어린이집,2011-08-09 00:00:00,76.3,0.0,28.7,26.0,24.4,1.0,0.0
신일어린이집,2011-08-10 00:00:00,81.0,0.3,28.9,25.8,23.2,1.0,0.0
신일어린이집,2011-08-11 00:00:00,78.9,0.0,29.9,26.6,24.5,1.0,0.0
신일어린이집,2011-08-12 00:00:00,86.5,19.5,26.3,25.3,24.1,1.0,0.0
신일어린이집,2011-08-13 00:00:00,83.9,6.5,26.6,25.3,23.9,1.0,0.0
신일어린이집,2011-08-14 00:00:00,86.8,9.5,26.8,25.0,23.9,1.0,0.0
신일어린이집,2011-08-15 00:00:00,87.3,0.5,26.9,24.5,22.9,1.0,0.0
신일어린이집,2011-08-16 00:00:00,87.8,16.0,26.2,25.0,23.6,1.0,0.0
신일어린이집,2011-08-17 00:00:00,91.1,4.0,24.6,23.7,22.8,1.0,0.0
신일어린이집,2011-08-18 00:00:00,73.3,0.0,30.2,25.2,21.5,1.0,0.0
신일어린이집,2011-08-19 00:00:00,75.6,0,29.2,24.4,21.7,1.0,0.0
신일어린이집,2011-08-20 00:00:00,76.9,0.5,27.0,23.1,20.3,1.0,0.0
신일어린이집,2011-08-21 00:00:00,68.4,0,31.0,24.4,18.7,1.0,0.0
신일어린이집,2011-08-22 00:00:00,71.4,3.5,29.6,23.5,19.8,1.0,0.0
신일어린이집,2011-08-23 00:00:00,60.1,0,30.5,24.3,18.1,1.0,0.0
신일어린이집,2011-08-24 00:00:00,57.9,0,28.6,24.8,21.2,1.0,0.0
신일어린이집,2011-08-25 00:00:00,57.3,0,30.5,25.7,21.0,1.0,1.0
신일어린이집,2011-08-26 00:00:00,57.5,0,30.3,26.4,23.2,1.0,10.0
신일어린이집,2011-08-27 00:00:00,59.5,0,31.2,27.6,23.5,1.0,14.0
신일어린이집,2011-08-28 00:00:00,66.8,0,32.0,27.3,24.3,1.0,15.0
신일어린이집,2011-08-29 00:00:00,75.6,0,29.9,26.8,24.5,1.0,24.0
신일어린이집,2011-08-30 00:00:00,70.0,8.5,32.4,27.1,24.2,1.0,12.0
신일어린이집,2011-08-31 00:00:00,62.6,0,32.8,27.9,23.6,1.0,29.0
신일어린이집,2011-09-01 00:00:00,63.3,0,31.1,27.0,22.9,1.0,16.0
신일어린이집,2011-09-02 00:00:00,58.1,0,32.4,26.9,22.9,1.0,16.0
신일어린이집,2011-09-03 00:00:00,48.0,0,30.7,25.1,20.3,1.0,5.0
신일어린이집,2011-09-04 00:00:00,47.6,0,30.2,23.7,19.4,1.0,11.0
신일어린이집,2011-09-05 00:00:00,55.9,0,28.5,23.8,19.5,1.0,7.0
신일어린이집,2011-09-06 00:00:00,52.5,0,28.7,23.4,18.8,1.0,9.0
신일어린이집,2011-09-07 00:00:00,49.9,0,27.3,22.6,17.5,1.0,11.0
신일어린이집,2011-09-08 00:00:00,53.8,0.0,25.8,22.3,20.4,1.0,8.0
신일어린이집,2011-09-09 00:00:00,75.5,2.5,20.7,19.9,19.0,1.0,14.0
신일어린이집,2011-09-10 00:00:00,68.6,0,26.4,21.5,18.0,1.0,10.0
신일어린이집,2011-09-11 00:00:00,77.1,0.0,22.5,21.2,19.5,1.0,4.0
신일어린이집,2011-09-12 00:00:00,69.6,0.0,27.0,23.3,20.0,1.0,9.0
신일어린이집,2011-09-13 00:00:00,50.3,0,30.9,25.0,20.9,1.0,22.0
신일어린이집,2011-09-14 00:00:00,70.9,0,28.1,24.4,22.8,1.0,21.0
신일어린이집,2011-09-15 00:00:00,68.8,0,31.3,25.7,21.2,1.0,7.0
신일어린이집,2011-09-16 00:00:00,68.1,0,31.2,25.6,21.7,1.0,9.0
신일어린이집,2011-09-17 00:00:00,65.6,0.0,31.0,25.8,21.6,1.0,13.0
신일어린이집,2011-09-18 00:00:00,63.0,0.5,26.4,21.0,17.5,1.0,19.0
신일어린이집,2011-09-19 00:00:00,56.1,0.1,18.2,16.8,14.5,1.0,0.0
신일어린이집,2011-09-20 00:00:00,44.5,0,23.2,17.7,13.4,1.0,1.0
신일어린이집,2011-09-21 00:00:00,44.4,0,24.0,18.1,12.4,1.0,0.0
신일어린이집,2011-09-22 00:00:00,49.8,0,24.6,18.1,11.9,1.0,0.0
신일어린이집,2011-09-23 00:00:00,49.9,0,26.0,19.5,13.5,1.0,2.0
신일어린이집,2011-09-24 00:00:00,55.9,0,25.9,19.6,14.4,1.0,4.0
신일어린이집,2011-09-25 00:00:00,61.3,0,26.6,20.0,14.6,1.0,3.0
신일어린이집,2011-09-26 00:00:00,52.1,0,27.7,21.2,14.8,1.0,2.0
신일어린이집,2011-09-27 00:00:00,41.1,0,29.2,21.8,15.4,1.0,0.0
신일어린이집,2011-09-28 00:00:00,52.6,0,23.5,19.8,16.6,1.0,2.0
신일어린이집,2011-09-29 00:00:00,83.3,22.5,19.5,16.9,15.5,1.0,0.0
신일어린이집,2011-09-30 00:00:00,49.5,0,18.6,14.8,10.3,1.0,0.0
신일어린이집,2011-10-01 00:00:00,48.9,0,17.6,12.7,7.7,1.0,1.0
신일어린이집,2011-10-02 00:00:00,42.1,0,18.1,13.3,9.6,1.0,0.0
신일어린이집,2011-10-03 00:00:00,44.3,0,20.8,13.8,7.3,1.0,1.0
신일어린이집,2011-10-04 00:00:00,47.3,0,21.2,14.9,8.4,1.0,0.0
신일어린이집,2011-10-05 00:00:00,51.5,0,22.0,16.4,12.7,1.0,2.0
신일어린이집,2011-10-06 00:00:00,54.1,0,20.2,16.5,12.7,1.0,0.0
신일어린이집,2011-10-07 00:00:00,57.5,0,21.2,15.4,10.5,1.0,1.0
신일어린이집,2011-10-08 00:00:00,55.3,0,22.5,16.2,10.4,1.0,0.0
신일어린이집,2011-10-09 00:00:00,59.0,0,22.5,16.6,11.9,1.0,0.0
신일어린이집,2011-10-10 00:00:00,69.6,0,21.8,16.9,12.4,1.0,0.0
신일어린이집,2011-10-11 00:00:00,58.1,0,22.4,16.5,12.4,1.0,0.0
신일어린이집,2011-10-12 00:00:00,52.5,0,18.7,14.7,10.7,1.0,0.0
신일어린이집,2011-10-13 00:00:00,51.4,0,23.4,16.6,10.7,1.0,1.0
신일어린이집,2011-10-14 00:00:00,79.3,5.0,15.7,14.4,12.7,1.0,0.0
신일어린이집,2011-10-15 00:00:00,85.3,20.0,16.9,13.0,11.4,1.0,0.0
신일어린이집,2011-10-16 00:00:00,62.8,0.5,20.1,14.8,11.1,1.0,0.0
신일어린이집,2011-10-17 00:00:00,34.3,0,14.8,11.2,7.0,1.0,0.0
신일어린이집,2011-10-18 00:00:00,37.4,0,15.4,9.4,3.9,1.0,0.0
신일어린이집,2011-10-19 00:00:00,44.0,0,20.4,12.8,4.6,1.0,0.0
신일어린이집,2011-10-20 00:00:00,52.4,0,20.9,15.5,11.0,1.0,0.0
신일어린이집,2012-05-01 00:00:00,46.1,0,28.3,22.6,17.3,1.0,12.0
